,Date,State/UnionTerritory,Cured,Deaths,Confirmed,TotalSamples,Negative,Positive
2971,2020-06-14,Madhya Pradesh,7377,447,10641,252762.0,236649,10802.0
1531,2020-06-14,Ladakh,68,1,437,11135.0,9087,539.0
4003,2020-06-14,Mizoram,1,0,107,4327.0,0,112.0
2556,2020-06-14,Bihar,3956,39,6290,123629.0,0,6355.0
2581,2020-06-14,Gujarat,15883,1448,23038,288565.0,0,23590.0
1936,2020-06-14,Haryana,2803,78,6749,185722.0,172678,7208.0
4025,2020-06-14,Odisha,2594,10,3723,200014.0,0,3909.0
3946,2020-06-14,Telengana,2352,182,4737,0.0,0,0.0
3511,2020-06-14,Manipur,91,0,449,25226.0,0,458.0
3499,2020-06-14,Delhi,14945,1271,38958,290592.0,0,41182.0
4056,2020-06-14,Karnataka,3648,81,6824,443969.0,427608,7000.0
2211,2020-06-14,Chandigarh,286,5,345,5937.0,5563,350.0
1581,2020-06-14,Arunachal Pradesh,4,0,87,0.0,0,0.0
2378,2020-06-14,Punjab,2327,65,3063,182225.0,0,3140.0
856,2020-06-14,Himachal Pradesh,313,6,502,53946.0,53301,518.0
501,2020-06-14,Assam,1584,8,3718,0.0,0,0.0
3038,2020-06-14,Tamil Nadu,23409,397,42687,710599.0,665401,44661.0
3305,2020-06-14,Jharkhand,816,8,1711,106104.0,104343,1761.0
2342,2020-06-14,Puducherry,82,2,176,10321.0,9872,206.0
3854,2020-06-14,Rajasthan,9337,282,12401,598920.0,583279,12694.0
1443,2020-06-14,Tripura,315,1,1046,46015.0,44940,1075.0
1862,2020-06-14,Nagaland,76,0,163,6478.0,5155,168.0
2796,2020-06-14,Andhra Pradesh,3195,82,5965,552202.0,546050,4841.0
1639,2020-06-14,Uttarakhand,1077,23,1785,45344.0,37554,1816.0
1084,2020-06-15,Nagaland,88,0,168,7132.0,5642,177.0
1777,2020-06-15,Punjab,2356,67,3140,188699.0,0,3267.0
677,2020-06-15,Puducherry,91,5,194,10486.0,10231,214.0
1740,2020-06-15,Haryana,3003,88,7208,189914.0,176741,7722.0
623,2020-06-15,Mizoram,1,0,112,4919.0,0,117.0
1732,2020-06-15,Bihar,4170,39,6470,127126.0,0,6581.0
287,2020-06-15,Gujarat,16325,1477,23544,292909.0,0,24104.0
2017,2020-06-15,Meghalaya,25,1,44,13353.0,0,44.0
4387,2020-06-15,Karnataka,3955,86,7000,449331.0,432346,7213.0
4317,2020-06-15,Jharkhand,905,8,1745,108576.0,106783,1793.0
1768,2020-06-15,Maharashtra,50978,3950,107958,671348.0,557161,107958.0
3139,2020-06-15,Himachal Pradesh,337,7,518,54484.0,53923,556.0
27,2020-06-15,Uttar Pradesh,8268,399,13615,466081.0,0,14091.0
1891,2020-06-15,Assam,1960,8,4049,217088.0,0,4158.0
3018,2020-06-15,Madhya Pradesh,7677,459,10802,258040.0,242117,10935.0
3415,2020-06-15,Odisha,2708,11,3909,202513.0,0,4055.0
2294,2020-06-15,Chandigarh,293,5,352,6027.0,5643,357.0
4518,2020-06-15,Jammu and Kashmir,2389,59,5041,271416.0,266196,5220.0
235,2020-06-15,Rajasthan,9566,292,12694,609296.0,594991,12981.0
3990,2020-06-15,Ladakh,80,1,549,11260.0,9456,555.0
1151,2020-06-15,Manipur,91,0,458,26458.0,0,490.0
1487,2020-06-15,Sikkim,4,0,68,5762.0,5521,68.0
2860,2020-06-15,Andaman and Nicobar Islands,33,0,38,11518.0,0,41.0
4581,2020-06-15,Tripura,315,1,1076,47683.0,46599,1084.0
1161,2020-06-15,Chhattisgarh,763,8,1662,107172.0,0,1715.0
4172,2020-06-15,Uttarakhand,1111,24,1819,46573.0,38643,1836.0
2115,2020-06-15,Kerala,1102,19,2461,151686.0,0,2544.0
1566,2020-06-15,Telengana,2377,185,4974,0.0,0,0.0
1023,2020-06-15,West Bengal,5060,475,11087,343242.0,0,11494.0
3758,2020-06-15,Tamil Nadu,24547,435,44661,729002.0,681961,46504.0
4082,2020-06-15,Andhra Pradesh,3314,84,6163,567375.0,560919,5087.0
2768,2020-06-15,Arunachal Pradesh,7,0,91,15453.0,13610,95.0
4421,2020-06-15,Goa,74,0,564,42703.0,0,592.0
3558,2020-06-15,Delhi,15823,1327,41182,296697.0,0,42829.0
1701,2020-06-15,Dadra and Nagar Haveli and Daman and Diu,2,0,36,23835.0,23072,38.0
300,2020-06-16,Chandigarh,296,6,354,6115.0,5727,358.0
2444,2020-06-16,West Bengal,5494,485,11494,351754.0,0,11909.0
1954,2020-06-16,Ladakh,82,1,555,11537.0,9660,649.0
2496,2020-06-16,Tamil Nadu,25344,479,46504,748244.0,699645,48019.0
759,2020-06-16,Uttarakhand,1189,24,1845,47870.0,39552,1912.0
447,2020-06-16,Goa,85,0,592,44378.0,0,629.0
4216,2020-06-16,Rajasthan,9785,301,12981,622334.0,606279,13216.0
994,2020-06-16,Arunachal Pradesh,7,0,91,16158.0,14339,99.0
755,2020-06-16,Kerala,1175,20,2543,157117.0,0,2623.0
1490,2020-06-16,Jammu and Kashmir,2604,62,5220,276174.0,270876,5298.0
1895,2020-06-16,Telengana,2766,187,5193,0.0,0,0.0
1793,2020-06-16,Delhi,16427,1400,42829,304483.0,0,44688.0
3229,2020-06-16,Andhra Pradesh,3316,88,6456,583286.0,576566,5280.0
1865,2020-06-16,Andaman and Nicobar Islands,33,0,41,11809.0,0,44.0
3920,2020-06-16,Assam,2166,8,4158,227109.0,0,4319.0
2745,2020-06-16,Haryana,3565,100,7722,193421.0,180051,8272.0
2794,2020-06-16,Nagaland,92,0,177,7835.0,6232,179.0
582,2020-06-16,Bihar,4409,40,6650,130783.0,0,6736.0
2525,2020-06-16,Puducherry,95,5,202,10929.0,10511,233.0
573,2020-06-16,Chhattisgarh,890,8,1756,110062.0,0,1784.0
3290,2020-06-16,Meghalaya,25,1,44,13878.0,0,44.0
3034,2020-06-16,Dadra and Nagar Haveli and Daman and Diu,5,0,36,24492.0,23695,51.0
3374,2020-06-16,Karnataka,4135,89,7213,457267.0,439654,7530.0
4411,2020-06-16,Punjab,2443,71,3267,198211.0,0,3371.0
3773,2020-06-16,Jharkhand,905,8,1763,110813.0,108974,1839.0
2146,2020-06-16,Himachal Pradesh,353,8,556,56106.0,55333,560.0
3660,2020-06-16,Maharashtra,56049,4128,110744,686488.0,569863,110744.0
4118,2020-06-16,Manipur,151,0,490,0.0,0,0.0
3763,2020-06-16,Odisha,2854,11,4055,205501.0,0,4163.0
3362,2020-06-16,Mizoram,1,0,117,5524.0,0,121.0
2195,2020-06-16,Uttar Pradesh,8268,399,13615,480047.0,0,14598.0
548,2020-06-16,Sikkim,4,0,68,6192.0,5715,68.0
277,2020-06-16,Gujarat,16664,1505,24055,296335.0,0,24628.0
1173,2020-06-16,Madhya Pradesh,7903,465,10935,263983.0,247196,11083.0
1071,2020-06-16,Tripura,433,1,1086,49208.0,48118,1090.0
4454,2020-06-17,Delhi,16500,1837,44688,312576.0,0,47102.0
3235,2020-06-17,Ladakh,85,1,649,11626.0,9833,687.0
2656,2020-06-17,Assam,2166,8,4319,235214.0,0,4605.0
387,2020-06-17,Gujarat,17082,1533,24577,303671.0,0,25148.0
258,2020-06-17,Odisha,2974,11,4163,208472.0,0,4338.0
3477,2020-06-17,Meghalaya,25,1,44,14316.0,0,43.0
4188,2020-06-17,Andaman and Nicobar Islands,33,0,44,12239.0,0,44.0
1440,2020-06-17,Manipur,159,0,500,29865.0,0,552.0
3900,2020-06-17,Bihar,4644,41,6778,134402.0,0,6889.0
1416,2020-06-17,Chandigarh,302,6,358,6233.0,5830,368.0
1838,2020-06-17,Goa,85,0,629,45685.0,0,656.0
1818,2020-06-17,Jharkhand,1121,9,1839,113004.0,111109,1895.0
1075,2020-06-17,Punjab,2461,72,3371,208408.0,0,3497.0
340,2020-06-17,Himachal Pradesh,372,8,560,57479.0,56861,585.0
3759,2020-06-17,Sikkim,4,0,70,6349.0,6004,70.0
4348,2020-06-17,Arunachal Pradesh,7,0,95,16630.0,14698,103.0
4021,2020-06-17,Karnataka,4456,94,7530,464798.0,446448,7734.0
4293,2020-06-17,Chhattisgarh,1036,9,1781,113613.0,0,1864.0
2257,2020-06-17,West Bengal,6028,495,11909,360976.0,0,12300.0
4041,2020-06-17,Tripura,433,1,1092,50268.0,49135,1133.0
352,2020-06-17,Madhya Pradesh,8152,476,11083,271205.0,253474,11244.0
248,2020-06-17,Haryana,3748,118,8272,197703.0,183395,8832.0
7,2020-06-17,Dadra and Nagar Haveli and Daman and Diu,9,0,45,25575.0,24650,58.0
4301,2020-06-17,Puducherry,99,6,216,11356.0,10920,257.0
247,2020-06-17,Tamil Nadu,26782,528,48019,773707.0,722830,50193.0
1965,2020-06-17,Jammu and Kashmir,2781,63,5298,282268.0,276862,5406.0
3296,2020-06-17,Andhra Pradesh,3509,88,6841,598474.0,591403,5555.0
4,2020-06-17,Nagaland,92,0,179,8387.0,0,193.0
424,2020-06-17,Uttarakhand,1216,25,1942,49462.0,40434,1985.0
2517,2020-06-17,Mizoram,1,0,121,6035.0,0,121.0
2224,2020-06-17,Telengana,3027,191,5406,0.0,0,0.0
1656,2020-06-17,Maharashtra,57851,5537,113445,0.0,0,0.0
2038,2020-06-17,Uttar Pradesh,8610,417,14091,496206.0,0,15181.0
141,2020-06-17,Kerala,1236,20,2622,161829.0,0,2698.0
477,2020-06-17,Rajasthan,9849,308,13216,637937.0,620217,13542.0
3321,2020-06-18,Chhattisgarh,1180,10,1864,116329.0,0,1946.0
3650,2020-06-18,Meghalaya,30,1,44,14647.0,0,43.0
3607,2020-06-18,Manipur,192,0,552,30476.0,0,606.0
3453,2020-06-18,Sikkim,4,0,70,0.0,0,0.0
3435,2020-06-18,Karnataka,4804,102,7734,473507.0,454476,7944.0
4400,2020-06-18,Rajasthan,10467,313,13542,654816.0,636216,13857.0
2647,2020-06-18,Jammu and Kashmir,2914,65,5406,289027.0,283472,5555.0
2482,2020-06-18,West Bengal,6533,506,12300,370291.0,0,12735.0
2006,2020-06-18,Uttar Pradesh,8904,435,14598,515280.0,0,15785.0
375,2020-06-18,Telengana,3071,192,5675,0.0,0,0.0
1735,2020-06-18,Dadra and Nagar Haveli and Daman and Diu,12,0,57,26752.0,25461,69.0
4039,2020-06-18,Goa,96,0,656,46996.0,0,705.0
4261,2020-06-18,Ladakh,92,1,687,12082.0,9901,687.0
2414,2020-06-18,Andaman and Nicobar Islands,33,0,44,12622.0,0,45.0
1989,2020-06-18,Mizoram,1,0,121,6661.0,0,130.0
4080,2020-06-18,Andhra Pradesh,3641,90,7071,612397.0,604901,5854.0
740,2020-06-18,Maharashtra,59166,5651,116752,719637.0,595843,123794.0
4456,2020-06-18,Haryana,3952,130,8832,202808.0,187303,9218.0
265,2020-06-18,Delhi,17457,1904,47102,321302.0,0,49979.0
2908,2020-06-18,Odisha,3047,11,4338,212224.0,0,4512.0
2242,2020-06-18,Assam,2642,8,4605,246590.0,0,4861.0
1681,2020-06-18,Tamil Nadu,27624,576,50193,800443.0,747428,52334.0
2371,2020-06-18,Arunachal Pradesh,7,0,99,16630.0,14698,103.0
963,2020-06-18,Gujarat,17430,1560,25093,308744.0,0,25658.0
1665,2020-06-18,Jharkhand,1151,10,1895,115186.0,113267,1919.0
1985,2020-06-18,Uttarakhand,1254,26,2023,50796.0,42008,2079.0
4430,2020-06-18,Bihar,4926,44,6942,139584.0,0,6993.0
1506,2020-06-18,Tripura,556,1,1135,51495.0,50341,1154.0
2722,2020-06-18,Nagaland,103,0,193,9039.0,7567,193.0
2534,2020-06-18,Chandigarh,303,6,368,6315.0,5912,373.0
1421,2020-06-18,Punjab,2538,78,3497,219528.0,0,3615.0
4594,2020-06-18,Kerala,1326,20,2697,169035.0,0,2795.0
3943,2020-06-18,Madhya Pradesh,8388,482,11244,277451.0,260395,11426.0
876,2020-06-18,Puducherry,109,7,245,11679.0,11230,285.0
842,2020-06-18,Himachal Pradesh,372,8,569,59214.0,58063,595.0
1485,2020-06-19,Telengana,3301,195,6027,0.0,0,0.0
3219,2020-06-19,Uttarakhand,1386,26,2102,53155.0,43438,2127.0
2721,2020-06-19,Chhattisgarh,1228,10,1946,120523.0,115197,2018.0
4112,2020-06-19,Meghalaya,30,1,44,15104.0,0,43.0
3839,2020-06-19,Tripura,639,1,1155,52752.0,51571,1181.0
3350,2020-06-19,West Bengal,7001,518,12735,380612.0,0,13090.0
2375,2020-06-19,Haryana,4556,134,9218,207675.0,192082,9743.0
2399,2020-06-19,Uttar Pradesh,9239,465,15181,532505.0,0,16594.0
380,2020-06-19,Andhra Pradesh,3789,92,7518,630006.0,622045,7961.0
1520,2020-06-19,Gujarat,17819,1591,25601,314301.0,0,26198.0
777,2020-06-19,Mizoram,1,0,130,7496.0,0,130.0
4048,2020-06-19,Dadra and Nagar Haveli and Daman and Diu,13,0,58,0.0,0,0.0
1213,2020-06-19,Delhi,21341,1969,49979,334376.0,0,53116.0
1564,2020-06-19,Goa,109,0,705,49718.0,0,725.0
4035,2020-06-19,Manipur,199,0,606,32093.0,0,681.0
342,2020-06-19,Himachal Pradesh,382,8,595,60814.0,59675,627.0
794,2020-06-19,Madhya Pradesh,8632,486,11426,282674.0,267247,11582.0
139,2020-06-19,Puducherry,109,7,271,11992.0,11486,301.0
80,2020-06-19,Odisha,3144,11,4512,216607.0,0,4677.0
2253,2020-06-19,Bihar,5056,44,7025,145562.0,0,7178.0
2677,2020-06-19,Chandigarh,306,6,374,6438.0,6032,375.0
693,2020-06-19,Arunachal Pradesh,10,0,103,18008.0,14698,135.0
4197,2020-06-19,Ladakh,95,1,687,12516.0,10091,744.0
2055,2020-06-19,Assam,2654,9,4777,258797.0,0,4904.0
662,2020-06-19,Sikkim,5,0,70,6882.0,6500,70.0
615,2020-06-19,Jammu and Kashmir,3144,71,5555,295202.0,289522,5680.0
3383,2020-06-19,Nagaland,103,0,193,10102.0,8213,198.0
1892,2020-06-19,Jharkhand,1198,11,1920,117569.0,115608,1961.0
572,2020-06-19,Kerala,1415,21,2794,173729.0,0,2913.0
1322,2020-06-19,Karnataka,4983,114,7944,484060.0,464338,8281.0
1927,2020-06-19,Punjab,2570,83,3615,227012.0,0,3832.0
2112,2020-06-19,Andaman and Nicobar Islands,33,0,44,12930.0,0,47.0
3522,2020-06-19,Rajasthan,10742,323,13857,667643.0,650510,14156.0
1934,2020-06-19,Tamil Nadu,28641,625,52334,827980.0,772937,54449.0
1944,2020-06-19,Maharashtra,60838,5751,120504,737597.0,609968,120504.0
3424,2020-06-20,Puducherry,118,7,286,12409.0,11866,353.0
2950,2020-06-20,Odisha,3297,11,4677,219774.0,0,4856.0
3136,2020-06-20,Ladakh,95,1,744,12838.0,10307,836.0
2452,2020-06-20,Goa,118,0,725,51404.0,0,754.0
1282,2020-06-20,Telengana,3353,198,6526,0.0,0,0.0
639,2020-06-20,Tamil Nadu,30271,666,54449,861211.0,803824,56845.0
1770,2020-06-20,Delhi,23569,2035,53116,351909.0,0,56746.0
1967,2020-06-20,Andhra Pradesh,3917,96,7961,652377.0,643925,8452.0
1524,2020-06-20,Sikkim,5,0,70,7183.0,6932,70.0
3087,2020-06-20,Arunachal Pradesh,11,0,103,18521.0,16827,135.0
313,2020-06-20,Himachal Pradesh,388,8,619,62580.0,61662,656.0
212,2020-06-20,Andaman and Nicobar Islands,35,0,45,13320.0,0,47.0
315,2020-06-20,Meghalaya,33,1,44,15346.0,0,43.0
834,2020-06-20,Uttar Pradesh,9638,488,15785,542972.0,0,17135.0
3476,2020-06-20,Bihar,5098,50,7181,151148.0,0,7380.0
317,2020-06-20,Dadra and Nagar Haveli and Daman and Diu,14,0,62,27617.0,26901,93.0
1535,2020-06-20,Rajasthan,10997,333,14156,683017.0,664383,14537.0
4187,2020-06-20,Karnataka,5210,124,8281,493893.0,473357,8697.0
2065,2020-06-20,Kerala,1511,21,2912,178559.0,0,3040.0
2103,2020-06-20,Haryana,4889,144,9743,212430.0,196836,10223.0
273,2020-06-20,West Bengal,7303,529,13090,390942.0,0,13531.0
1153,2020-06-20,Chhattisgarh,1331,10,2028,123983.0,0,2076.0
511,2020-06-20,Tripura,657,1,1178,53905.0,52716,1189.0
2156,2020-06-20,Assam,3039,9,4904,273047.0,0,5006.0
3810,2020-06-20,Madhya Pradesh,8748,495,11582,290831.0,273628,11724.0
2663,2020-06-20,Nagaland,125,0,198,9128.0, ,201.0
4148,2020-06-20,Punjab,2636,92,3832,235700.0,0,3952.0
4501,2020-06-20,Manipur,218,0,681,0.0,0,0.0
53,2020-06-20,Jammu and Kashmir,3194,75,5680,301209.0,295375,5834.0
2878,2020-06-20,Uttarakhand,1433,26,2177,54512.0,45131,2278.0
2355,2020-06-20,Gujarat,18159,1618,26141,319414.0,0,26737.0
1623,2020-06-20,Mizoram,1,0,130,8284.0,0,140.0
339,2020-06-20,Jharkhand,1332,11,1965,120892.0,117722,2024.0
1306,2020-06-20,Chandigarh,315,6,381,6578.0,6162,390.0
889,2020-06-20,Maharashtra,62773,5893,124331,756809.0,624869,124331.0
1175,2020-06-21,Delhi,31294,2112,56746,370014.0,0,59746.0
2451,2020-06-21,Chandigarh,316,6,404,6677.0,6243,404.0
1648,2020-06-21,Goa,129,0,754,52301.0,0,818.0
4492,2020-06-21,Uttarakhand,1450,27,2301,55819.0,46286,2324.0
2575,2020-06-21,Andaman and Nicobar Islands,36,0,47,13434.0,0,48.0
1133,2020-06-21,Telengana,3506,203,7072,0.0,0,0.0
2137,2020-06-21,Nagaland,138,0,201,9971.0,0,211.0
347,2020-06-21,Kerala,1568,21,3039,183201.0,0,3173.0
3413,2020-06-21,Jammu and Kashmir,3336,81,5834,307638.0,301682,5956.0
1515,2020-06-21,Jharkhand,1335,11,1965,121770.0,119681,2089.0
4208,2020-06-21,Arunachal Pradesh,14,0,135,19154.0,17100,139.0
551,2020-06-21,Haryana,5128,149,10223,217797.0,201984,10635.0
3252,2020-06-21,Andhra Pradesh,4111,101,8452,676828.0,667899,8929.0
504,2020-06-21,Maharashtra,64153,5984,128205,775958.0,639731,128205.0
1682,2020-06-21,Gujarat,18694,1638,26680,324874.0,0,27317.0
4568,2020-06-21,Ladakh,117,1,836,12838.0,10398,837.0
2528,2020-06-21,Tripura,680,1,1186,54983.0,53759,1224.0
4102,2020-06-21,Meghalaya,33,1,44,0.0,0,0.0
157,2020-06-21,Mizoram,9,0,140,8718.0,0,141.0
4063,2020-06-21,Tamil Nadu,31316,704,56845,892612.0,832720,59377.0
3718,2020-06-21,West Bengal,7865,540,13531,401491.0,0,13945.0
1235,2020-06-21,Chhattisgarh,1394,11,2041,126246.0,121044,2273.0
3699,2020-06-21,Rajasthan,11274,337,14536,699126.0,680233,14930.0
3701,2020-06-21,Dadra and Nagar Haveli and Daman and Diu,26,0,68,27839.0,27241,97.0
2752,2020-06-21,Bihar,5529,52,7533,156926.0,0,7602.0
3742,2020-06-21,Assam,3039,9,4904,288306.0,0,5388.0
3020,2020-06-21,Punjab,2678,98,3952,240803.0,0,4074.0
543,2020-06-21,Odisha,3534,12,4856,224402.0,0,5160.0
1453,2020-06-21,Uttar Pradesh,9995,507,16594,560697.0,0,17731.0
3082,2020-06-21,Puducherry,118,7,286,12781.0,12233,389.0
867,2020-06-21,Madhya Pradesh,8880,501,11724,296943.0,280480,11903.0
3811,2020-06-21,Himachal Pradesh,413,8,656,64338.0,62882,673.0
1459,2020-06-21,Sikkim,25,0,70,9354.0,8803,70.0
2983,2020-06-21,Karnataka,5391,132,8697,506765.0,485345,9150.0
1376,2020-06-21,Manipur,232,0,777,35943.0,0,841.0
4008,2020-06-22,Andhra Pradesh,4331,106,8999,693548.0,684176,9372.0
2837,2020-06-22,Maharashtra,65744,6170,132075,789016.0,649446,132075.0
1055,2020-06-22,Punjab,2700,99,4074,246760.0,0,4235.0
1780,2020-06-22,Jammu and Kashmir,3382,82,5956,313687.0,307599,6088.0
2840,2020-06-22,Dadra and Nagar Haveli and Daman and Diu,26,0,88,28364.0,27572,112.0
312,2020-06-22,Telengana,3731,210,7802,0.0,0,0.0
1910,2020-06-22,Uttarakhand,1500,27,2344,56724.0,47852,2401.0
4529,2020-06-22,Nagaland,141,0,211,10599.0,0,280.0
1933,2020-06-22,Madhya Pradesh,9015,515,11903,302673.0,286516,12078.0
3064,2020-06-22,Tripura,759,1,1221,56035.0,54795,1240.0
43,2020-06-22,Kerala,1661,21,3172,185903.0,0,3311.0
3198,2020-06-22,Chhattisgarh,1447,11,2275,129731.0,124679,2302.0
4146,2020-06-22,Gujarat,19349,1663,27260,329343.0,0,27880.0
3584,2020-06-22,Meghalaya,33,1,44,16296.0,0,44.0
3557,2020-06-22,Assam,3360,9,5388,301557.0,0,5586.0
3836,2020-06-22,Himachal Pradesh,425,8,673,65189.0,64324,727.0
500,2020-06-22,Ladakh,134,1,837,13018.0,10715,847.0
1943,2020-06-22,Mizoram,9,0,141,9277.0,0,142.0
3078,2020-06-22,Karnataka,5618,137,9150,515969.0,493921,9399.0
512,2020-06-22,Chandigarh,316,6,406,6745.0,6301,410.0
3719,2020-06-22,Odisha,3720,14,5160,227860.0,0,5303.0
2131,2020-06-22,Delhi,33013,2175,59746,384696.0,0,62655.0
4585,2020-06-22,Manipur,250,0,841,38286.0,0,898.0
2136,2020-06-22,West Bengal,8297,555,13945,410854.0,0,14358.0
74,2020-06-22,Jharkhand,1406,11,2073,124008.0,121868,2140.0
224,2020-06-22,Puducherry,140,8,366,13037.0,12526,407.0
2976,2020-06-22,Arunachal Pradesh,15,0,135,19799.0,18123,148.0
4487,2020-06-22,Andaman and Nicobar Islands,37,0,48,13511.0,0,48.0
1328,2020-06-22,Tamil Nadu,32754,757,59377,919204.0,856475,62087.0
2394,2020-06-22,Uttar Pradesh,10995,550,17731,574304.0,0,18322.0
1810,2020-06-22,Goa,129,0,754,53050.0,0,864.0
171,2020-06-22,Rajasthan,11597,349,14930,709592.0,691507,15232.0
763,2020-06-22,Sikkim,25,0,78,9449.0,0,78.0
2680,2020-06-22,Haryana,5557,160,10635,222948.0,206436,11025.0
3995,2020-06-22,Bihar,5580,53,7612,163476.0,0,7808.0
403,2020-06-23,Uttarakhand,1521,28,2402,58338.0,49478,2505.0
3167,2020-06-23,Tripura,782,1,1237,56901.0,55638,1263.0
1236,2020-06-23,Mizoram,9,0,141,9840.0,0,142.0
256,2020-06-23,Andhra Pradesh,4495,111,9372,714187.0,704353,9834.0
3760,2020-06-23,Karnataka,5730,142,9399,526538.0,503734,9721.0
272,2020-06-23,Kerala,1749,21,3310,192059.0,0,3452.0
4205,2020-06-23,Assam,3521,9,5586,323258.0,0,5853.0
1650,2020-06-23,Andaman and Nicobar Islands,37,0,48,13723.0,0,50.0
2321,2020-06-23,Telengana,4005,217,8674,0.0,0,0.0
514,2020-06-23,Arunachal Pradesh,21,0,139,20398.0,18571,158.0
2344,2020-06-23,Manipur,250,0,898,40829.0,0,921.0
4465,2020-06-23,Meghalaya,37,1,44,16637.0,0,46.0
3353,2020-06-23,Madhya Pradesh,9215,521,12078,307812.0,291733,12261.0
1066,2020-06-23,Ladakh,136,1,847,13118.0,10927,932.0
3530,2020-06-23,Haryana,5916,169,11025,226951.0,210998,11520.0
509,2020-06-23,Dadra and Nagar Haveli and Daman and Diu,27,0,91,29072.0,28096,121.0
720,2020-06-23,Jharkhand,1469,11,2137,126007.0,123814,2193.0
3817,2020-06-23,Puducherry,149,8,383,13435.0,12835,426.0
3124,2020-06-23,Nagaland,141,0,280,11173.0,0,330.0
1183,2020-06-23,Chhattisgarh,1513,12,2303,133753.0,127831,2356.0
2440,2020-06-23,Uttar Pradesh,11601,569,18322,588186.0,0,18893.0
1103,2020-06-23,West Bengal,8687,569,14358,420277.0,0,14728.0
3985,2020-06-23,Tamil Nadu,34112,794,62087,944352.0,879176,64603.0
377,2020-06-23,Rajasthan,11910,356,15232,726077.0,706363,15627.0
1812,2020-06-23,Delhi,36602,2233,62655,401648.0,0,66602.0
155,2020-06-23,Jammu and Kashmir,3531,85,6088,319664.0,313428,6236.0
4374,2020-06-23,Goa,152,1,864,54781.0,0,909.0
1912,2020-06-23,Himachal Pradesh,437,8,727,67020.0,65803,775.0
4385,2020-06-23,Bihar,5781,55,7825,169401.0,0,7974.0
3631,2020-06-23,Odisha,3863,15,5303,231356.0,0,5470.0
2627,2020-06-23,Gujarat,19909,1684,27825,334326.0,0,28429.0
4064,2020-06-23,Sikkim,29,0,78,9594.0,0,79.0
1867,2020-06-23,Chandigarh,322,6,411,6840.0,6390,415.0
4484,2020-06-23,Maharashtra,67706,6283,135796,804726.0,662098,142628.0
2401,2020-06-23,Punjab,2825,101,4235,255380.0,0,4397.0
998,2020-06-24,Sikkim,29,0,79,9849.0,0,83.0
593,2020-06-24,Telengana,4224,220,9553,0.0,0,0.0
513,2020-06-24,Andhra Pradesh,4599,119,10002,750234.0,739903,10331.0
373,2020-06-24,Karnataka,6004,150,9721,539247.0,515388,10118.0
268,2020-06-24,Puducherry,165,9,402,13861.0,13171,489.0
125,2020-06-24,Maharashtra,69631,6531,139010,826139.0,679328,146811.0
762,2020-06-24,Jammu and Kashmir,3642,87,6236,326430.0,320008,6422.0
1298,2020-06-24,Bihar,6104,56,8153,175103.0,0,8180.0
3808,2020-06-24,Nagaland,141,0,330,11867.0,0,347.0
3659,2020-06-24,Delhi,39313,2301,66602,420707.0,0,70390.0
2166,2020-06-24,Kerala,1809,22,3451,197567.0,0,3604.0
4583,2020-06-24,Dadra and Nagar Haveli and Daman and Diu,29,0,120,29403.0,28697,134.0
1210,2020-06-24,Himachal Pradesh,443,8,775,68899.0,67420,806.0
1725,2020-06-24,Tamil Nadu,35339,833,64603,976431.0,908292,67468.0
3379,2020-06-24,Uttar Pradesh,12116,588,18893,603390.0,0,19557.0
2091,2020-06-24,Manipur,258,0,921,43477.0,0,970.0
1825,2020-06-24,Mizoram,9,0,142,10486.0,0,145.0
2686,2020-06-24,Chandigarh,322,6,418,6981.0,6528,420.0
1713,2020-06-24,West Bengal,9218,580,14728,429766.0,0,15173.0
3466,2020-06-24,Rajasthan,12213,365,15627,740855.0,721511,16009.0
364,2020-06-24,Ladakh,148,1,932,13313.0,11191,932.0
535,2020-06-24,Andaman and Nicobar Islands,40,0,50,13994.0,0,56.0
1633,2020-06-24,Jharkhand,1520,11,2185,128214.0,125995,2219.0
3695,2020-06-24,Chhattisgarh,1553,12,2362,137400.0,132332,2419.0
3337,2020-06-24,Meghalaya,37,1,46,17115.0,0,46.0
742,2020-06-24,Odisha,3988,17,5470,235627.0,0,5752.0
3309,2020-06-24,Arunachal Pradesh,22,0,148,20938.0,18979,160.0
1957,2020-06-24,Tripura,807,1,1259,57753.0,56490,1263.0
4338,2020-06-24,Haryana,6498,178,11520,231673.0,214896,12010.0
3313,2020-06-24,Goa,205,1,909,56925.0,0,951.0
4561,2020-06-24,Assam,3762,9,5831,336091.0,0,6282.0
2499,2020-06-24,Gujarat,20513,1710,28371,340080.0,0,29001.0
3633,2020-06-24,Uttarakhand,1602,30,2535,59616.0,50950,2568.0
1022,2020-06-24,Punjab,3047,105,4397,260857.0,0,4627.0
164,2020-06-24,Madhya Pradesh,9335,525,12261,314978.0,298712,12448.0
191,2020-06-25,Punjab,3099,113,4627,269037.0,0,4769.0
2948,2020-06-25,Mizoram,19,0,142,11672.0,0,145.0
927,2020-06-25,Telengana,4361,225,10444,0.0,0,0.0
4185,2020-06-25,Gujarat,21088,1735,28943,345278.0,0,29578.0
2194,2020-06-25,Madhya Pradesh,9473,534,12448,321595.0,305182,12595.0
4527,2020-06-25,Andaman and Nicobar Islands,43,0,56,14277.0,0,59.0
1679,2020-06-25,Uttar Pradesh,12586,596,19557,620954.0,0,20193.0
